EC,rxn_ID,reaction
1.1.1.100,rxn38641,(1) cpd00005[0] + (1) cpd28420[0] <=> (1) cpd00006[0] + (1) cpd28419[0]
1.1.1.100,rxn06363,(1) cpd11463[0] + (1) cpd11821[0] <=> (1) cpd11619[0] + (1) cpd12092[0]
3.1.4.3|4.6.1.13,rxn06362,(1) cpd00001[0] + (1) cpd11822[0] <=> (1) cpd00867[0] + (1) cpd11423[0]
1.14.99.10,rxn06361,(1) cpd00007[0] + (1) cpd00866[0] + (1) cpd11610[0] <=> (1) cpd00001[0] + (1) cpd03268[0] + (1) cpd11609[0]
3.1.3.64,rxn06367,(1) cpd00001[0] + (1) cpd12572[0] <=> (1) cpd00009[0] + (1) cpd11822[0]
2.7.1.137,rxn06366,(1) cpd00002[0] + (1) cpd11822[0] <=> (1) cpd00008[0] + (1) cpd12572[0]
2.7.1.67,rxn06365,(1) cpd00002[0] + (1) cpd11822[0] <=> (1) cpd00008[0] + (1) cpd11837[0]
3.1.1.52,rxn06364,(1) cpd00001[0] + (1) cpd11822[0] <=> (1) cpd00049[0] + (1) cpd12399[0]
1.14.19.2,rxn06369,(1) cpd00007[0] + (1) cpd11610[0] + (1) cpd12458[0] <=> (2) cpd00001[0] + (1) cpd11609[0] + (1) cpd11825[0]
4.6.1.13,rxn06368,(1) cpd11822[0] <=> (1) cpd02639[0] + (1) cpd11423[0]
4.6.1.13,rxn34388,(1) cpd30347[0] <=> (1) cpd30347[1]
4.6.1.13,rxn34389,(1) cpd00138[0] <=> (1) cpd00138[1]
5.1.3.2,rxn33514,(1) cpd00026[0] <=> (1) cpd00043[0]
5.1.3.2,rxn34380,(1) cpd00100[0] <=> (1) cpd00100[1]
5.1.3.2,rxn34381,(1) cpd00033[0] + (1) cpd00971[0] <=> (1) cpd00033[1] + (1) cpd00971[1]
2.A.3.1|TC-2.A.3.1,rxn34382,(1) cpd00033[0] <=> (1) cpd00033[1]
2.A.3.1|TC-2.A.3.1,rxn34383,(1) cpd00135[0] <=> (1) cpd00135[1]
2.A.3.1|TC-2.A.3.1,rxn34384,(1) cpd00119[0] <=> (1) cpd00119[1]
2.A.3.1|TC-2.A.3.1,rxn34385,(1) cpd00322[0] <=> (1) cpd00322[1]
2.A.3.1|TC-2.A.3.1,rxn34386,(1) cpd00113[1] <=> (1) cpd00113[0]
2.A.3.1|TC-2.A.3.1,rxn34387,(1) cpd00107[0] <=> (1) cpd00107[1]
3.6.3.47,rxn27595,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd01335[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd01335[1]
3.6.3.47,rxn31804,(1) cpd15051[0] <=> (1) cpd15051[1]
3.6.3.47,rxn31805,(1) cpd12227[0] <=> (1) cpd12227[1]
3.6.3.47,rxn31806,(1) cpd12227[0] <=> (1) cpd12227[1]
3.6.3.47,rxn27596,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd26581[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd26581[1]
3.6.3.47,rxn31800,(1) cpd00221[0] <=> (1) cpd00020[0] + (2) cpd12713[0]
1.1.1.95,rxn31801,(1) cpd00003[0] + (1) cpd00169[0] <=> (1) cpd00004[0] + (1) cpd02069[0]
1.6.5.4,rxn31802,(1) cpd00005[0] + (2) cpd00766[0] <=> (1) cpd00006[0] + (2) cpd00059[0]
2.7.7.1|2.7.7.18,rxn31803,(1) cpd00002[0] + (1) cpd00355[0] <=> (1) cpd00003[0] + (1) cpd00012[0]
2.7.7.1|2.7.7.18,rxn35388,(2) cpd00007[0] + (1) cpd02083[0] <=> (2) cpd00011[0] + (2) cpd00025[0] + (1) cpd00791[0]
4.1.1.-,rxn31808,(1) cpd00483[0] <=> (1) cpd00011[0] + (1) cpd01360[0]
4.1.1.-,rxn31809,(2) cpd00071[0] <=> (1) cpd00361[0]
4.1.1.-,rxn10593,(1) cpd00061[0] + (1) cpd00081[0] <=> (1) cpd15907[0]
4.1.1.-,rxn10592,(1) cpd00001[0] + (1) cpd15907[0] <=> (1) cpd00009[0] + (1) cpd15906[0]
4.1.1.-,rxn10591,(1) cpd00001[0] + (1) cpd00103[0] <=> (1) cpd00009[0] + (1) cpd00847[0]
1.14.17.1,rxn01839,(1) cpd00007[0] + (1) cpd00059[0] + (1) cpd02357[0] <=> (1) cpd00001[0] + (1) cpd00335[0] + (1) cpd00429[0]
1.14.17.1,rxn10597,(1) cpd00001[0] + (1) cpd15826[0] <=> (1) cpd00009[0] + (1) cpd15903[0]
4.2.1.114,rxn10596,(1) cpd15832[0] <=> (1) cpd00001[0] + (1) cpd15883[0]
4.2.1.114,rxn10595,(1) cpd15831[0] <=> (1) cpd00001[0] + (1) cpd15882[0]
4.2.1.114,rxn10594,(1) cpd00847[0] <=> (1) cpd00871[0]
1.1.1.-,rxn01832,(1) cpd00005[0] + (1) cpd00428[0] <=> (1) cpd00006[0] + (1) cpd03105[0]
1.4.3.21|1.4.3.4,rxn01833,(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd01298[0] <=> (1) cpd00013[0] + (1) cpd00025[0] + (1) cpd00428[0]
1.4.3.21|1.4.3.4,rxn10599,(1) cpd15833[0] <=> (1) cpd00001[0] + (1) cpd02483[0]
1.4.3.21|1.4.3.4,rxn10598,(1) cpd00004[0] + (1) cpd15810[0] <=> (1) cpd00003[0] + (1) cpd15904[0]
1.4.3.4,rxn01836,(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00429[0] <=> (1) cpd00013[0] + (1) cpd00025[0] + (1) cpd03307[0]
2.1.1.28,rxn01837,(1) cpd00017[0] + (1) cpd00429[0] <=> (1) cpd00019[0] + (1) cpd00583[0]
4.4.1.5,rxn01834,(1) cpd02182[0] <=> (1) cpd00042[0] + (1) cpd00428[0]
1.1.1.21,rxn01835,(1) cpd00003[0] + (1) cpd03571[0] <=> (1) cpd00004[0] + (1) cpd00428[0]
2.6.1.5|2.6.1.57,rxn05108,(1) cpd00023[0] + (1) cpd00869[0] <=> (1) cpd00024[0] + (1) cpd00060[0]
2.3.1.182,rxn05109,(1) cpd00001[0] + (1) cpd00020[0] + (1) cpd00022[0] <=> (1) cpd00010[0] + (1) cpd01700[0]
2.1.1.150,rxn05102,(1) cpd00017[0] + (1) cpd11264[0] <=> (1) cpd00019[0] + (1) cpd11265[0]
1.14.13.101,rxn05101,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd03686[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd11261[0]
3.1.3.77|3.1.3.87,rxn05106,(1) cpd00001[0] + (1) cpd11296[0] <=> (1) cpd00009[0] + (1) cpd11255[0]
3.1.3.77,rxn05107,(1) cpd00001[0] + (1) cpd11295[0] <=> (1) cpd00009[0] + (1) cpd11255[0]
4.2.1.109,rxn05104,(1) cpd02791[0] <=> (1) cpd00001[0] + (1) cpd11295[0]
3.1.3.77|5.3.2.5,rxn05105,(1) cpd11295[0] <=> (1) cpd11296[0]
1.8.7.1,rxn05902,(3) cpd00001[0] + (1) cpd00239[0] + (3) cpd11621[0] <=> (1) cpd00081[0] + (3) cpd11620[0]
1.8.99.2,rxn05903,(1) cpd00018[0] + (1) cpd00081[0] + (1) cpd11609[0] <=> (1) cpd00193[0] + (1) cpd11610[0]
1.8.99.2,rxn05900,(1) cpd00080[0] + (1) cpd11609[0] <=> (1) cpd00095[0] + (1) cpd11610[0]
2.3.1.15,rxn05901,(1) cpd00080[0] + (1) cpd11611[0] <=> (1) cpd00010[0] + (1) cpd00517[0]
2.3.1.15,rxn05906,(1) cpd00001[0] <=> (1) cpd00082[0]
2.4.1.-,rxn05907,(1) cpd00083[0] <=> (1) cpd00031[0]
1.8.5.2,rxn17322,(2) cpd00268[0] + (1) cpd28018[0] <=> (1) cpd01414[0] + (1) cpd28074[0]
1.8.99.1,rxn05904,(3) cpd00001[0] + (1) cpd00239[0] + (1) cpd11609[0] <=> (1) cpd00081[0] + (1) cpd11610[0]
1.1.99.11,rxn05905,(1) cpd00082[0] + (1) cpd11609[0] <=> (1) cpd00234[0] + (1) cpd11610[0]
1.6.5.4,rxn27489,(1) cpd00004[0] + (2) cpd00766[0] <=> (1) cpd00003[0] + (2) cpd00059[0]
3.2.1.108|3.2.1.23,rxn11244,(1) cpd00001[0] + (1) cpd00208[0] <=> (1) cpd00027[0] + (1) cpd00108[0]
1.1.1.85,rxn11245,(1) cpd00003[0] + (1) cpd02693[0] <=> (1) cpd00004[0] + (1) cpd00011[0] + (1) cpd00200[0]
1.1.1.85,rxn11247,(1) cpd02295[0] + (1) cpd16218[0] <=> (1) cpd00011[0] + (1) cpd00012[0] + (1) cpd11425[0]
1.1.1.85,rxn11242,(4) cpd00113[0] + (1) cpd00350[0] <=> (4) cpd00012[0] + (1) cpd16218[0]
1.1.1.85,rxn11243,(1) cpd00001[0] + (1) cpd03194[0] <=> (1) cpd00027[0] + (1) cpd00818[0]
1.1.1.85,rxn33527,(1) cpd16332[0] <=> (1) cpd16332[1]
1.1.1.85,rxn04279,(1) cpd01540[0] <=> (1) cpd08748[0]
3.1.2.-,rxn04278,(1) cpd00001[0] + (1) cpd08746[0] <=> (1) cpd00010[0] + (1) cpd08747[0]
3.6.3.44,rxn18799,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd00317[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00317[1]
3.6.3.44,rxn18798,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd17984[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd17984[1]
3.6.3.44,rxn18795,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd11297[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd11297[1]
3.6.3.44,rxn18794,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd17706[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd17706[1]
3.6.3.44,rxn18797,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd01214[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd01214[1]
3.6.3.44,rxn18796,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd01198[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd01198[1]
3.6.3.44,rxn18791,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd01025[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd01025[1]
3.6.3.44,rxn18790,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd11945[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd11945[1]
3.6.3.44,rxn18793,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd24200[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd24200[1]
3.6.3.44,rxn18792,(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd24199[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd24199[1]
3.6.3.44,rxn33523,(1) cpd16332[0] <=> (1) cpd16332[1]
3.6.3.44,rxn12539,(1) cpd00042[1] <=> (1) cpd00042[0]
3.6.3.44,rxn12538,(1) cpd13392[1] <=> (1) cpd13392[0]
3.6.3.44,rxn12537,(1) cpd00072[1] <=> (1) cpd00072[0]
3.6.3.44,rxn12536,(1) cpd16648[1] <=> (1) cpd16648[0]
3.6.3.44,rxn12535,(1) cpd03048[1] <=> (1) cpd03048[0]
3.6.3.44,rxn12534,(1) cpd05190[1] <=> (1) cpd05190[0]
3.6.3.44,rxn12533,(1) cpd03161[1] <=> (1) cpd03161[0]
3.6.3.44,rxn12532,(1) cpd00306[1] <=> (1) cpd00306[0]
3.6.3.44,rxn12531,(1) cpd00637[1] <=> (1) cpd00637[0]
3.6.3.44,rxn12530,(1) cpd00320[1] <=> (1) cpd00320[0]
1.1.1.1|1.1.1.71,rxn07236,(1) cpd00003[0] + (1) cpd00057[0] <=> (1) cpd00004[0] + (1) cpd11616[0]
2.7.8.5,rxn20557,(1) cpd00080[0] + (1) cpd23593[0] <=> (1) cpd00046[0] + (1) cpd23599[0]
1.20.2.1|1.20.9.1,rxn16629,(1) cpd00001[0] + (2) cpd00109[0] + (1) cpd04098[0] <=> (2) cpd00110[0] + (1) cpd01048[0]
1.14.13.131,rxn16628,(1) cpd00004[0] + (1) cpd00007[0] + (1) cpd00450[0] <=> (1) cpd00001[0] + (1) cpd00003[0] + (1) cpd00055[0] + (1) cpd00324[0]
1.14.11.34,rxn16627,(1) cpd00007[0] + (1) cpd00024[0] + (1) cpd00051[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd00036[0] + (1) cpd02431[0] + (1) cpd19240[0]
1.13.12.19,rxn16626,(1) cpd00007[0] + (1) cpd00024[0] <=> (1) cpd00001[0] + (3) cpd00011[0] + (1) cpd03956[0]
1.2.1.-|1.2.1.82,rxn16625,(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd21132[0] <=> (1) cpd00004[0] + (1) cpd05514[0]
1.13.11.59,rxn16624,(1) cpd00007[0] + (1) cpd05520[0] <=> (1) cpd04535[0] + (1) cpd21132[0]
2.4.2.43,rxn16623,(1) cpd03587[0] + (1) cpd14878[0] <=> (1) cpd19245[0] + (1) cpd21130[0]
5.3.1.27,rxn16622,(1) cpd03583[0] <=> (1) cpd19035[0]
5.3.1.27,rxn16621,(1) cpd00001[0] + (1) cpd21129[0] <=> (1) cpd00039[0] + (1) cpd21125[0]
2.6.1.-,rxn16620,(1) cpd00023[0] + (1) cpd21128[0] <=> (1) cpd00024[0] + (1) cpd21129[0]
2.4.1.12,rxn15557,(1) cpd00026[0] <=> (1) cpd00014[0] + (1) cpd11746[0]
1.2.1.5,rxn36535,(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24969[0] <=> (1) cpd00005[0] + (1) cpd24920[0]
2.4.1.216,rxn15550,(1) cpd00009[0] + (1) cpd00523[0] <=> (1) cpd00501[0] + (1) cpd19006[0]
2.7.8.5,rxn20553,(1) cpd00080[0] + (1) cpd23593[0] <=> (1) cpd00046[0] + (1) cpd23599[0]
2.4.1.216,rxn15551,(1) cpd00009[0] + (1) cpd00523[0] <=> (1) cpd00501[0] + (1) cpd00863[0]
1.13.11.46,rxn15552,(1) cpd00007[0] + (1) cpd00868[0] <=> (1) cpd00011[0] + (1) cpd03170[0]
1.13.11.46,rxn15553,(1) cpd00035[0] + (1) cpd00094[0] + (1) cpd00229[0] <=> (1) cpd00263[0]
1.3.1.21,rxn07318,(1) cpd14519[0] <=> (1) cpd05723[0]
1.3.1.21,rxn16195,(1) cpd19974[0] <=> (1) cpd04563[0]
1.14.13.-,rxn16194,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd09141[0] <=> (1) cpd00006[0] + (1) cpd00011[0] + (1) cpd19974[0]
1.14.13.-,rxn16197,(1) cpd09132[0] <=> (1) cpd09134[0]
1.14.13.-,rxn16196,(1) cpd19602[0] <=> (1) cpd09119[0] + (1) cpd11493[0]
1.14.13.-,rxn16191,(1) cpd19601[0] <=> (1) cpd19972[0]
1.14.13.-,rxn16190,(1) cpd19947[0] <=> (1) cpd19948[0]
2.4.1.-,rxn16193,(1) cpd08720[0] + (1) cpd19973[0] <=> (1) cpd00297[0] + (1) cpd09141[0]
2.4.1.-,rxn16192,(1) cpd08720[0] + (1) cpd19114[0] <=> (1) cpd00297[0] + (1) cpd19973[0]
4.1.2.46,rxn16199,(1) cpd20058[0] <=> (1) cpd00150[0] + (1) cpd01834[0]
4.1.2.46,rxn16198,(1) cpd19946[0] <=> (1) cpd20040[0]
4.1.2.46,rxn21579,(1) cpd23294[0] + (2) cpd26978[0] <=> (1) cpd00001[0] + (2) cpd22290[0] + (1) cpd23293[0]
4.1.2.46,rxn21578,(1) cpd23293[0] <=> (1) cpd23290[0]
4.2.1.17,rxn21571,(1) cpd23287[0] <=> (1) cpd00001[0] + (1) cpd00192[0]
4.2.1.17,rxn21570,(1) cpd00192[0] <=> (1) cpd00321[0]
2.3.1.16,rxn21573,(1) cpd00010[0] + (1) cpd23288[0] <=> (1) cpd00022[0] + (1) cpd01892[0]
1.1.1.35,rxn21572,(1) cpd00003[0] + (1) cpd23287[0] <=> (1) cpd00004[0] + (1) cpd23288[0]
1.1.1.35,rxn21575,(1) cpd23291[0] <=> (1) cpd23289[0]
1.1.1.35,rxn21574,(1) cpd23290[0] <=> (1) cpd23291[0]
1.1.1.35,rxn21577,(1) cpd23292[0] <=> (1) cpd23289[0]
1.1.1.35,rxn21576,(1) cpd23290[0] <=> (1) cpd23292[0]
1.1.1.35,rxn13660,(1) cpd00117[1] + (1) cpd00971[1] <=> (1) cpd00117[0] + (1) cpd00971[0]
1.1.1.35,rxn13661,(1) cpd00017[0] + (1) cpd11425[0] <=> (1) cpd00019[0] + (1) cpd11606[0]
1.1.1.35,rxn13662,(1) cpd00017[0] + (1) cpd11606[0] <=> (1) cpd00019[0] + (1) cpd17027[0]
1.1.1.35,rxn13664,(1) cpd00001[0] + (1) cpd00081[0] + (2) cpd00109[1] <=> (1) cpd00048[0] + (2) cpd00110[1]
2.3.1.41,rxn13666,(6) cpd00005[0] + (3) cpd11492[0] + (1) cpd17014[0] <=> (3) cpd00001[0] + (6) cpd00006[0] + (3) cpd00011[0] + (3) cpd11493[0] + (1) cpd17009[0]
2.3.1.41,rxn13667,(8) cpd00005[0] + (4) cpd11492[0] + (1) cpd17015[0] <=> (4) cpd00001[0] + (8) cpd00006[0] + (4) cpd00011[0] + (4) cpd11493[0] + (1) cpd17011[0]
2.3.1.41,rxn13668,(8) cpd00005[0] + (4) cpd11492[0] + (1) cpd17014[0] <=> (4) cpd00001[0] + (8) cpd00006[0] + (4) cpd00011[0] + (4) cpd11493[0] + (1) cpd17012[0]
2.3.1.41,rxn13669,(10) cpd00005[0] + (5) cpd11492[0] + (1) cpd17010[0] <=> (5) cpd00001[0] + (10) cpd00006[0] + (5) cpd00011[0] + (5) cpd11493[0] + (1) cpd17029[0]
2.4.1.221,rxn17570,(1) cpd23744[0] + (1) cpd27956[0] <=> (1) cpd00031[0] + (1) cpd27375[0]
2.4.1.222,rxn17571,(1) cpd00037[0] + (1) cpd28493[0] <=> (1) cpd00014[0] + (1) cpd27158[0]
2.4.1.223,rxn17572,(1) cpd00037[0] + (1) cpd27154[0] <=> (1) cpd00014[0] + (1) cpd27157[0]
2.4.1.224,rxn17573,(1) cpd00037[0] + (1) cpd27236[0] <=> (1) cpd00014[0] + (1) cpd27235[0]
2.4.1.224,rxn17574,(1) cpd00037[0] + (1) cpd27236[0] <=> (1) cpd00014[0] + (1) cpd27235[0]
2.4.1.225,rxn17575,(1) cpd00144[0] + (1) cpd27235[0] <=> (1) cpd00014[0] + (1) cpd27236[0]
2.4.1.225,rxn17576,(1) cpd00144[0] + (1) cpd27235[0] <=> (1) cpd00014[0] + (1) cpd27236[0]
2.4.1.226,rxn17577,(1) cpd00144[0] + (1) cpd27133[0] <=> (1) cpd00014[0] + (1) cpd25353[0]
2.4.1.226,rxn17578,(1) cpd00144[0] + (1) cpd27133[0] <=> (1) cpd00014[0] + (1) cpd25353[0]
2.4.1.228,rxn17579,(1) cpd00043[0] + (1) cpd27394[0] <=> (1) cpd00014[0] + (1) cpd02885[0]
1.3.5.2,rxn37591,(1) cpd00282[0] + (1) cpd07274[0] <=> (1) cpd00247[0] + (1) cpd29046[0]
4.1.1.39,rxn38286,(1) cpd00001[0] + (1) cpd00011[0] + (1) cpd00871[0] <=> (2) cpd00169[0]
1.1.99.5,rxn27905,(1) cpd00080[0] + (1) cpd22290[0] <=> (1) cpd00095[0] + (1) cpd26978[0]
1.1.-.-,rxn37593,(1) cpd00221[0] + (1) cpd07274[0] <=> (1) cpd00020[0] + (1) cpd29046[0]
1.3.7.5,rxn27486,(1) cpd03427[0] + (1) cpd29337[0] <=> (1) cpd00389[0] + (1) cpd28082[0]
1.3.7.5,rxn25984,(1) cpd00017[0] + (1) cpd27939[0] <=> (1) cpd00019[0] + (1) cpd27949[0]
1.3.7.5,rxn25985,(1) cpd00001[0] + (1) cpd02368[0] <=> (1) cpd00646[0] + (1) cpd02135[0]
1.3.7.5,rxn25986,(1) cpd22348[0] <=> (1) cpd28566[0]
2.4.2.29,rxn25987,(1) cpd19185[0] + (1) cpd27201[0] <=> (1) cpd00207[0] + (1) cpd28593[0]
2.4.2.29,rxn25980,(1) cpd14956[0] + (1) cpd22380[0] <=> (1) cpd11493[0] + (1) cpd27820[0]
2.7.7.63,rxn25981,(1) cpd00002[0] + (1) cpd14958[0] + (1) cpd22380[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd27820[0]
2.3.1.61,rxn25982,(1) cpd00078[0] + (1) cpd27764[0] <=> (1) cpd00010[0] + (1) cpd27763[0]
2.3.1.61,rxn25983,(1) cpd00078[0] + (1) cpd27764[0] <=> (1) cpd00010[0] + (1) cpd27763[0]
1.1.-.-,rxn37596,(1) cpd00221[0] + (1) cpd01351[0] <=> (1) cpd00020[0] + (1) cpd25914[0]
2.4.99.-,rxn25988,(1) cpd00017[0] + (1) cpd28593[0] <=> (1) cpd00060[0] + (1) cpd00128[0] + (1) cpd28599[0]
1.3.3.3,rxn25989,(1) cpd00007[0] + (1) cpd02083[0] <=> (2) cpd00001[0] + (2) cpd00011[0] + (1) cpd00791[0]
1.3.3.3,rxn24059,(1) cpd00022[0] + (1) cpd00705[0] <=> (1) cpd00010[0] + (1) cpd09349[0]
1.3.3.3,rxn24058,(1) cpd00005[0] + (1) cpd08749[0] <=> (1) cpd00006[0] + (1) cpd24550[0]
1.3.3.3,rxn24051,(1) cpd00202[0] + (1) cpd02618[0] <=> (1) cpd00012[0] + (1) cpd03103[0]
1.3.3.3,rxn24050,(1) cpd00202[0] + (1) cpd02618[0] <=> (1) cpd00012[0] + (1) cpd03103[0]
4.2.3.-,rxn24053,(1) cpd00283[0] <=> (1) cpd00012[0] + (1) cpd24547[0]
4.2.3.-,rxn24052,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd03103[0] <=> (2) cpd00001[0] + (1) cpd00006[0] + (1) cpd07400[0]
4.2.3.52,rxn24055,(1) cpd00283[0] <=> (1) cpd00012[0] + (1) cpd08246[0]
4.2.3.-,rxn24054,(1) cpd00283[0] <=> (1) cpd00012[0] + (1) cpd24548[0]
4.2.3.-,rxn24057,(1) cpd00005[0] + (1) cpd08749[0] <=> (1) cpd00006[0] + (1) cpd24549[0]
4.2.3.-,rxn24056,(1) cpd00006[0] + (1) cpd08748[0] <=> (1) cpd00005[0] + (1) cpd06783[0]
4.2.3.-,rxn10928,(1) cpd00053[1] <=> (1) cpd00053[0]
4.2.3.-,rxn10929,(1) cpd00020[1] <=> (1) cpd00020[0]
1.4.3.2,rxn38887,(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00060[0] <=> (1) cpd00013[0] + (1) cpd00025[0] + (1) cpd00869[0]
1.4.3.2,rxn10923,(1) cpd00024[1] <=> (1) cpd00024[0]
1.4.3.2,rxn10920,(1) cpd00026[0] + (2) cpd00037[0] + (2) cpd00043[0] + (3) cpd00272[0] + (1) cpd03830[0] + (1) cpd16095[0] <=> (1) cpd00008[0] + (5) cpd00014[0] + (3) cpd00031[0] + (1) cpd16107[0]
1.4.3.2,rxn10921,(1) cpd00035[1] <=> (1) cpd00035[0]
1.4.3.2,rxn10926,(1) cpd00080[0] + (1) cpd11466[0] + (1) cpd16099[0] <=> (2) cpd11493[0] + (1) cpd16113[0]
1.4.3.2,rxn10925,(1) cpd00017[0] + (1) cpd11825[0] <=> (1) cpd00019[0] + (1) cpd16099[0]
1.4.3.2,rxn38886,(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd00035[0] <=> (1) cpd00013[0] + (1) cpd00020[0] + (1) cpd00025[0]
1.4.3.2,rxn35417,(1) cpd00001[0] + (1) cpd00909[0] <=> (1) cpd00094[0] + (1) cpd19013[0]
2.7.1.1,rxn38884,(1) cpd00002[0] + (1) cpd27437[0] <=> (1) cpd00008[0] + (1) cpd01903[0]
1.14.99.10,rxn26985,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00866[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd03268[0]
1.14.99.9,rxn26984,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00325[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00866[0]
1.14.99.10,rxn26987,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00325[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd02047[0]
1.14.15.4,rxn26986,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd03268[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00546[0]
5.3.3.1,rxn26981,(1) cpd26603[0] <=> (1) cpd00866[0]
1.1.1.145,rxn26980,(1) cpd00003[0] + (1) cpd03058[0] <=> (1) cpd00004[0] + (1) cpd26603[0]
5.3.3.1,rxn26983,(1) cpd26604[0] <=> (1) cpd00325[0]
1.1.1.145,rxn26982,(1) cpd00003[0] + (1) cpd01342[0] <=> (1) cpd00004[0] + (1) cpd26604[0]
1.14.15.5,rxn26989,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd01450[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00827[0]
1.14.15.4,rxn26988,(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd02047[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd01450[0]
2.3.1.3,rxn15158,(1) cpd00022[0] + (1) cpd05263[0] <=> (1) cpd00010[0] + (1) cpd02416[0]
2.4.1.90,rxn15159,(1) cpd00043[0] + (1) cpd02416[0] <=> (1) cpd00014[0] + (1) cpd00469[0]
2.7.1.1,rxn15150,(1) cpd00082[0] + (1) cpd00115[0] <=> (1) cpd00177[0] + (1) cpd19035[0]
1.13.99.1,rxn15151,(1) cpd00007[0] + (1) cpd00121[0] <=> (1) cpd00001[0] + (1) cpd05264[0]
3.2.1.22,rxn15152,(1) cpd00001[0] + (1) cpd00910[0] <=> (1) cpd00121[0] + (1) cpd00709[0]
3.2.1.22,rxn15153,(1) cpd00001[0] + (1) cpd00910[0] <=> (1) cpd00121[0] + (1) cpd00724[0]
3.5.1.33,rxn15154,(1) cpd00001[0] + (1) cpd02416[0] <=> (1) cpd00029[0] + (1) cpd05263[0]
2.7.1.59,rxn15155,(1) cpd00002[0] + (1) cpd02416[0] <=> (1) cpd00008[0] + (1) cpd00293[0]
1.1.1.240,rxn15156,(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd02416[0] <=> (1) cpd00004[0] + (1) cpd00833[0]
1.1.3.29,rxn15157,(1) cpd00001[0] + (1) cpd00007[0] + (1) cpd02416[0] <=> (1) cpd00025[0] + (1) cpd00833[0]
1.1.3.29,rxn23209,(1) cpd24086[0] <=> (1) cpd24079[0]
1.1.3.29,rxn23208,(1) cpd24084[0] <=> (1) cpd24086[0]
2.1.1.-,rxn23201,(1) cpd00017[0] + (1) cpd24081[0] <=> (1) cpd00019[0] + (1) cpd24078[0]
2.1.1.-,rxn23200,(1) cpd24079[0] + (1) cpd24080[0] <=> (1) cpd00001[0] + (1) cpd24081[0]
2.1.1.-,rxn23203,(1) cpd02915[0] <=> (1) cpd00001[0] + (1) cpd24083[0]
2.1.1.-,rxn23202,(1) cpd02252[0] <=> (1) cpd07134[0]
2.1.1.-,rxn23205,(1) cpd02915[0] <=> (1) cpd00001[0] + (1) cpd24085[0]
2.1.1.-,rxn23204,(1) cpd24083[0] <=> (1) cpd24084[0]
2.1.1.-,rxn23207,(1) cpd02914[0] <=> (1) cpd03600[0]
